volume,position,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
28,8,Apollo,Tourist,0.661,0.534,2,-12.794,1,0.1,0.613,0.877,0.126,0.189,120.007,audio_features,4UdI4OdnxRA5pHOWZwF2bO,spotify:track:4UdI4OdnxRA5pHOWZwF2bO,https://api.spotify.com/v1/tracks/4UdI4OdnxRA5pHOWZwF2bO,https://api.spotify.com/v1/audio-analysis/4UdI4OdnxRA5pHOWZwF2bO,392490,4
28,9,Cat Lady,Fouk,0.775,0.477,3,-9.351,0,0.0582,0.0288,0.53,0.0731,0.743,118.014,audio_features,5L0Y8BQkJnYT3ROqjkY4HF,spotify:track:5L0Y8BQkJnYT3ROqjkY4HF,https://api.spotify.com/v1/tracks/5L0Y8BQkJnYT3ROqjkY4HF,https://api.spotify.com/v1/audio-analysis/5L0Y8BQkJnYT3ROqjkY4HF,375401,4
28,10,So Real - Koelle Remix,Qualysto,0.744,0.924,1,-7.633,1,0.0451,0.0107,0.893,0.411,0.401,117.981,audio_features,5n2mUMQMbBmCPBwaKAtnQG,spotify:track:5n2mUMQMbBmCPBwaKAtnQG,https://api.spotify.com/v1/tracks/5n2mUMQMbBmCPBwaKAtnQG,https://api.spotify.com/v1/audio-analysis/5n2mUMQMbBmCPBwaKAtnQG,252203,4
28,11,Better Days Ahead,Uppermost,0.475,0.664,1,-8.303,1,0.0502,0.467,0.0819,0.117,0.0482,116.934,audio_features,6OejtiJKZy91r7Ah5PLxag,spotify:track:6OejtiJKZy91r7Ah5PLxag,https://api.spotify.com/v1/tracks/6OejtiJKZy91r7Ah5PLxag,https://api.spotify.com/v1/audio-analysis/6OejtiJKZy91r7Ah5PLxag,282402,4
28,12,Love Runway,Uppermost,0.656,0.685,11,-9.618,0,0.0768,0.0384,0.916,0.0932,0.266,110.017,audio_features,4AdP2iR5QVCwiqCImbeoTJ,spotify:track:4AdP2iR5QVCwiqCImbeoTJ,https://api.spotify.com/v1/tracks/4AdP2iR5QVCwiqCImbeoTJ,https://api.spotify.com/v1/audio-analysis/4AdP2iR5QVCwiqCImbeoTJ,255415,4
28,13,Pick Up,DJ Koze,0.712,0.601,5,-8.968,1,0.062,1.09e-05,0.802,0.0982,0.513,124.912,audio_features,5YzBL3vkQnp3JbeDRRSbSQ,spotify:track:5YzBL3vkQnp3JbeDRRSbSQ,https://api.spotify.com/v1/tracks/5YzBL3vkQnp3JbeDRRSbSQ,https://api.spotify.com/v1/audio-analysis/5YzBL3vkQnp3JbeDRRSbSQ,398151,4
28,14,Underwater,RÜFÜS DU SOL,0.609,0.816,6,-6.528,0,0.034,0.0161,0.0156,0.114,0.422,118.007,audio_features,7rZixL2SK5YtBFiIgHLOAK,spotify:track:7rZixL2SK5YtBFiIgHLOAK,https://api.spotify.com/v1/tracks/7rZixL2SK5YtBFiIgHLOAK,https://api.spotify.com/v1/audio-analysis/7rZixL2SK5YtBFiIgHLOAK,349320,4
28,15,Ich Lass´ Dich Nicht Zurück - Jody Wisternoff Remix,The Peacemaker Project,0.682,0.675,11,-7.973,0,0.0343,0.00613,0.446,0.286,0.0981,120.005,audio_features,3MD6MN5V1knZnoc4bnWqB8,spotify:track:3MD6MN5V1knZnoc4bnWqB8,https://api.spotify.com/v1/tracks/3MD6MN5V1knZnoc4bnWqB8,https://api.spotify.com/v1/audio-analysis/3MD6MN5V1knZnoc4bnWqB8,376065,4
28,16,Leko - Session Victim Remix,Kink,0.67,0.939,1,-7.216,1,0.0418,0.0314,0.791,0.0841,0.388,122.012,audio_features,18nGprzEucUO4FF768lLhe,spotify:track:18nGprzEucUO4FF768lLhe,https://api.spotify.com/v1/tracks/18nGprzEucUO4FF768lLhe,https://api.spotify.com/v1/audio-analysis/18nGprzEucUO4FF768lLhe,325415,4
27,1,Bluss,Otto Totland,0.234,0.0885,6,-31.94,0,0.0344,0.988,0.957,0.143,0.56,156.981,audio_features,1NPBASSS9SkeF4tMIv1FEX,spotify:track:1NPBASSS9SkeF4tMIv1FEX,https://api.spotify.com/v1/tracks/1NPBASSS9SkeF4tMIv1FEX,https://api.spotify.com/v1/audio-analysis/1NPBASSS9SkeF4tMIv1FEX,126718,4
27,2,inconsist,Ólafur Arnalds,0.513,0.49,9,-15.725,1,0.0402,0.941,0.913,0.13,0.0398,170.043,audio_features,4G5JEepKqWXQczsGinBPGY,spotify:track:4G5JEepKqWXQczsGinBPGY,https://api.spotify.com/v1/tracks/4G5JEepKqWXQczsGinBPGY,https://api.spotify.com/v1/audio-analysis/4G5JEepKqWXQczsGinBPGY,271889,4
27,3,Otto (Steve Gibbs Remix),Ed Carlsen,0.566,0.459,7,-17.352,0,0.0355,0.774,0.908,0.073,0.157,114.993,audio_features,2i8qud9UYqlID0H5xVssSC,spotify:track:2i8qud9UYqlID0H5xVssSC,https://api.spotify.com/v1/tracks/2i8qud9UYqlID0H5xVssSC,https://api.spotify.com/v1/audio-analysis/2i8qud9UYqlID0H5xVssSC,279995,4
27,4,Arashiyama,Clem Beatz,0.457,0.742,11,-7.78,1,0.11,0.0363,0.803,0.382,0.348,173.863,audio_features,424hVdw1lq5U2DrElGgwmI,spotify:track:424hVdw1lq5U2DrElGgwmI,https://api.spotify.com/v1/tracks/424hVdw1lq5U2DrElGgwmI,https://api.spotify.com/v1/audio-analysis/424hVdw1lq5U2DrElGgwmI,220863,4
27,5,Omar,Bayonne,0.568,0.609,0,-8.23,1,0.0278,0.497,0.897,0.108,0.53,147.053,audio_features,2huQBx5QyXSOGUQXZkKDuE,spotify:track:2huQBx5QyXSOGUQXZkKDuE,https://api.spotify.com/v1/tracks/2huQBx5QyXSOGUQXZkKDuE,https://api.spotify.com/v1/audio-analysis/2huQBx5QyXSOGUQXZkKDuE,355413,4
27,6,Clear Air,Kyson,0.585,0.344,4,-11.884,0,0.0368,0.402,0.000434,0.0758,0.0624,78.728,audio_features,73YSYz8D9YBoU0OvNhYaVG,spotify:track:73YSYz8D9YBoU0OvNhYaVG,https://api.spotify.com/v1/tracks/73YSYz8D9YBoU0OvNhYaVG,https://api.spotify.com/v1/audio-analysis/73YSYz8D9YBoU0OvNhYaVG,214709,4
27,7,Why,Voyeur,0.801,0.839,4,-7.82,1,0.0747,0.0832,0.872,0.115,0.366,121.997,audio_features,3G7WHg3QIaximEamRszY8K,spotify:track:3G7WHg3QIaximEamRszY8K,https://api.spotify.com/v1/tracks/3G7WHg3QIaximEamRszY8K,https://api.spotify.com/v1/audio-analysis/3G7WHg3QIaximEamRszY8K,478052,4
27,8,Tanzanian - Edit,Ole Biege,0.847,0.891,7,-8.812,0,0.0594,0.249,0.905,0.0979,0.436,116.981,audio_features,26uoxtWutPD4WeHpn5frzY,spotify:track:26uoxtWutPD4WeHpn5frzY,https://api.spotify.com/v1/tracks/26uoxtWutPD4WeHpn5frzY,https://api.spotify.com/v1/audio-analysis/26uoxtWutPD4WeHpn5frzY,270256,4
27,9,Cantec De Leagane,Dave Pad,0.73,0.708,10,-8.41,0,0.046,0.00189,0.84,0.0899,0.172,123.016,audio_features,4JU6ldKPGEItqZdywjmEJL,spotify:track:4JU6ldKPGEItqZdywjmEJL,https://api.spotify.com/v1/tracks/4JU6ldKPGEItqZdywjmEJL,https://api.spotify.com/v1/audio-analysis/4JU6ldKPGEItqZdywjmEJL,290732,3
27,10,Night Blooming Jasmine,Eli & Fur,0.733,0.673,5,-8.891,0,0.0391,0.0332,0.807,0.119,0.298,120.028,audio_features,2nh5u0WiPWAfgQ4PdBe3N9,spotify:track:2nh5u0WiPWAfgQ4PdBe3N9,https://api.spotify.com/v1/tracks/2nh5u0WiPWAfgQ4PdBe3N9,https://api.spotify.com/v1/audio-analysis/2nh5u0WiPWAfgQ4PdBe3N9,226197,4
27,11,Back Down,Bob Moses,0.576,0.801,2,-6.498,0,0.0312,0.000223,0.0586,0.099,0.56,116.007,audio_features,5NMV8GTUZ3LaU4BBjuVPSB,spotify:track:5NMV8GTUZ3LaU4BBjuVPSB,https://api.spotify.com/v1/tracks/5NMV8GTUZ3LaU4BBjuVPSB,https://api.spotify.com/v1/audio-analysis/5NMV8GTUZ3LaU4BBjuVPSB,250213,4
27,12,"Submission - AKA AKA's Beach, Bed & BBQ Remix",Ben Böhmer,0.705,0.524,11,-9.167,0,0.0323,0.0628,0.813,0.0888,0.176,106.993,audio_features,1ywgoexspJujQJKcffBUEH,spotify:track:1ywgoexspJujQJKcffBUEH,https://api.spotify.com/v1/tracks/1ywgoexspJujQJKcffBUEH,https://api.spotify.com/v1/audio-analysis/1ywgoexspJujQJKcffBUEH,246263,4
27,13,Lifespan,Ben Böhmer,0.793,0.438,8,-11.723,0,0.0351,0.69,0.92,0.108,0.0412,121.024,audio_features,3MGvjf0wHR4VwdreAajKWs,spotify:track:3MGvjf0wHR4VwdreAajKWs,https://api.spotify.com/v1/tracks/3MGvjf0wHR4VwdreAajKWs,https://api.spotify.com/v1/audio-analysis/3MGvjf0wHR4VwdreAajKWs,369069,4
27,14,The Space In Between - Ben Böhmer Remix,Jan Blomqvist,0.559,0.656,5,-10.794,0,0.0365,0.0574,0.627,0.177,0.0386,122.007,audio_features,6QcU4iwfLjjsrW7zsqyc1D,spotify:track:6QcU4iwfLjjsrW7zsqyc1D,https://api.spotify.com/v1/tracks/6QcU4iwfLjjsrW7zsqyc1D,https://api.spotify.com/v1/audio-analysis/6QcU4iwfLjjsrW7zsqyc1D,253813,4
27,15,September,Anden,0.628,0.891,9,-6.761,0,0.04,0.00227,0.257,0.0895,0.0993,122.999,audio_features,0Uvzn3EVCycIrZN859bRu0,spotify:track:0Uvzn3EVCycIrZN859bRu0,https://api.spotify.com/v1/tracks/0Uvzn3EVCycIrZN859bRu0,https://api.spotify.com/v1/audio-analysis/0Uvzn3EVCycIrZN859bRu0,253909,4
26,1,Vates,Otto Totland,0.36,0.231,4,-26.701,0,0.0336,0.995,0.921,0.0878,0.282,104.094,audio_features,5lfBUkuT4mprXGQML18tyq,spotify:track:5lfBUkuT4mprXGQML18tyq,https://api.spotify.com/v1/tracks/5lfBUkuT4mprXGQML18tyq,https://api.spotify.com/v1/audio-analysis/5lfBUkuT4mprXGQML18tyq,256725,4
26,2,Anchor (feat. Ishmael),Laurence Guy,0.706,0.64,11,-12.578,1,0.0416,0.103,0.923,0.0915,0.575,121.024,audio_features,2FVgIrE55fd4ktm86pfhFx,spotify:track:2FVgIrE55fd4ktm86pfhFx,https://api.spotify.com/v1/tracks/2FVgIrE55fd4ktm86pfhFx,https://api.spotify.com/v1/audio-analysis/2FVgIrE55fd4ktm86pfhFx,287666,4
26,3,Passin' Me By,The Pharcyde,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,audio_features,4G3dZN9o3o2X4VKwt4CLts,spotify:track:4G3dZN9o3o2X4VKwt4CLts,https://api.spotify.com/v1/tracks/4G3dZN9o3o2X4VKwt4CLts,https://api.spotify.com/v1/audio-analysis/4G3dZN9o3o2X4VKwt4CLts,303493,4
26,4,Petit Prince Du Macadam,Folamour,0.655,0.794,10,-5.872,0,0.25,0.082,0.0791,0.0457,0.667,187.007,audio_features,3cCLvbMCHMgX7DLXPr1ALv,spotify:track:3cCLvbMCHMgX7DLXPr1ALv,https://api.spotify.com/v1/tracks/3cCLvbMCHMgX7DLXPr1ALv,https://api.spotify.com/v1/audio-analysis/3cCLvbMCHMgX7DLXPr1ALv,184939,4
26,5,Blurred (Bonobo Remix),Kiasmos,0.69,0.63,1,-13.105,0,0.0417,0.0563,0.866,0.111,0.293,124.983,audio_features,3boO8V8sT6jSktZpRHnsdb,spotify:track:3boO8V8sT6jSktZpRHnsdb,https://api.spotify.com/v1/tracks/3boO8V8sT6jSktZpRHnsdb,https://api.spotify.com/v1/audio-analysis/3boO8V8sT6jSktZpRHnsdb,361160,4
26,6,Marion,Beacon,0.375,0.626,4,-6.475,1,0.0331,0.743,0.154,0.108,0.0657,79.966,audio_features,2r7LlhvnsKN6W1LGdNtZbt,spotify:track:2r7LlhvnsKN6W1LGdNtZbt,https://api.spotify.com/v1/tracks/2r7LlhvnsKN6W1LGdNtZbt,https://api.spotify.com/v1/audio-analysis/2r7LlhvnsKN6W1LGdNtZbt,270669,4
26,7,Magnum - Original Mix,Cubicolor,0.624,0.64,1,-11.273,1,0.0417,0.155,0.883,0.0653,0.394,117.989,audio_features,7dWFVAfqWrsbcdAftBP8eb,spotify:track:7dWFVAfqWrsbcdAftBP8eb,https://api.spotify.com/v1/tracks/7dWFVAfqWrsbcdAftBP8eb,https://api.spotify.com/v1/audio-analysis/7dWFVAfqWrsbcdAftBP8eb,526071,4
26,8,Devoted To U,Folamour,0.865,0.686,7,-9.066,0,0.0793,0.0369,0.24,0.0813,0.341,120.508,audio_features,6ERdPHlTmbSsNvSn7XlkzK,spotify:track:6ERdPHlTmbSsNvSn7XlkzK,https://api.spotify.com/v1/tracks/6ERdPHlTmbSsNvSn7XlkzK,https://api.spotify.com/v1/audio-analysis/6ERdPHlTmbSsNvSn7XlkzK,609131,4
26,9,Pacer,Jesper Ryom,0.655,0.689,8,-11.808,1,0.0483,0.00423,0.894,0.0663,0.154,124.006,audio_features,7edXzWL0NdmKOpGe6NKHyO,spotify:track:7edXzWL0NdmKOpGe6NKHyO,https://api.spotify.com/v1/tracks/7edXzWL0NdmKOpGe6NKHyO,https://api.spotify.com/v1/audio-analysis/7edXzWL0NdmKOpGe6NKHyO,459082,4
26,10,Always Like This - Andhim Remix,HVOB,0.793,0.48,1,-12.183,0,0.0829,0.0295,0.138,0.469,0.248,122.03,audio_features,7qfLlPC8tlohz2QYwGqkJW,spotify:track:7qfLlPC8tlohz2QYwGqkJW,https://api.spotify.com/v1/tracks/7qfLlPC8tlohz2QYwGqkJW,https://api.spotify.com/v1/audio-analysis/7qfLlPC8tlohz2QYwGqkJW,359016,4
26,11,Hold Me Down (LCAW remix),Mansionair,0.79,0.653,4,-9.107,0,0.0366,0.392,0.456,0.0878,0.393,119.999,audio_features,0dm81OHySodgsMsRpeGqWx,spotify:track:0dm81OHySodgsMsRpeGqWx,https://api.spotify.com/v1/tracks/0dm81OHySodgsMsRpeGqWx,https://api.spotify.com/v1/audio-analysis/0dm81OHySodgsMsRpeGqWx,376929,4
26,12,Deliverance (Fort Romeau Remix),RY X,0.703,0.535,6,-7.111,0,0.0342,0.000375,0.542,0.0635,0.504,114.994,audio_features,1GtIVziLyuTpJE3xDXXQ58,spotify:track:1GtIVziLyuTpJE3xDXXQ58,https://api.spotify.com/v1/tracks/1GtIVziLyuTpJE3xDXXQ58,https://api.spotify.com/v1/audio-analysis/1GtIVziLyuTpJE3xDXXQ58,402042,4
26,13,Cily,Rodriguez Jr.,0.799,0.415,2,-12.693,1,0.0544,0.000137,0.894,0.0985,0.638,123.016,audio_features,2sdelqUsVTaiDvrRDWlak2,spotify:track:2sdelqUsVTaiDvrRDWlak2,https://api.spotify.com/v1/tracks/2sdelqUsVTaiDvrRDWlak2,https://api.spotify.com/v1/audio-analysis/2sdelqUsVTaiDvrRDWlak2,440345,4
26,14,Intergalactic Plastic - Kidnap Remix Edit,Luttrell,0.63,0.745,11,-7.476,0,0.0342,0.015,0.915,0.0585,0.355,123.005,audio_features,3pcsXN9SiPwM6zEJ5Pmyzw,spotify:track:3pcsXN9SiPwM6zEJ5Pmyzw,https://api.spotify.com/v1/tracks/3pcsXN9SiPwM6zEJ5Pmyzw,https://api.spotify.com/v1/audio-analysis/3pcsXN9SiPwM6zEJ5Pmyzw,259512,4
26,15,Faxing Berlin,deadmau5,0.8,0.601,2,-8.719,0,0.0711,0.0148,0.859,0.118,0.598,127.997,audio_features,50vhelXL6mT8d0ZJNmjsaa,spotify:track:50vhelXL6mT8d0ZJNmjsaa,https://api.spotify.com/v1/tracks/50vhelXL6mT8d0ZJNmjsaa,https://api.spotify.com/v1/audio-analysis/50vhelXL6mT8d0ZJNmjsaa,527000,4
25,1,Vates,Otto Totland,0.36,0.231,4,-26.701,0,0.0336,0.995,0.921,0.0878,0.282,104.094,audio_features,5lfBUkuT4mprXGQML18tyq,spotify:track:5lfBUkuT4mprXGQML18tyq,https://api.spotify.com/v1/tracks/5lfBUkuT4mprXGQML18tyq,https://api.spotify.com/v1/audio-analysis/5lfBUkuT4mprXGQML18tyq,256725,4
25,2,Anchor (feat. Ishmael),Laurence Guy,0.706,0.64,11,-12.578,1,0.0416,0.103,0.923,0.0915,0.575,121.024,audio_features,2FVgIrE55fd4ktm86pfhFx,spotify:track:2FVgIrE55fd4ktm86pfhFx,https://api.spotify.com/v1/tracks/2FVgIrE55fd4ktm86pfhFx,https://api.spotify.com/v1/audio-analysis/2FVgIrE55fd4ktm86pfhFx,287666,4
25,3,Passin' Me By - Instrumental,The Pharcyde,0.749,0.693,6,-9.252,0,0.291,0.282,0.793,0.199,0.553,174.143,audio_features,2cbLkWOlNWvkkv4FnIKEbq,spotify:track:2cbLkWOlNWvkkv4FnIKEbq,https://api.spotify.com/v1/tracks/2cbLkWOlNWvkkv4FnIKEbq,https://api.spotify.com/v1/audio-analysis/2cbLkWOlNWvkkv4FnIKEbq,302453,4
25,4,Petit Prince Du Macadam,Folamour,0.655,0.794,10,-5.872,0,0.25,0.082,0.0791,0.0457,0.667,187.007,audio_features,3cCLvbMCHMgX7DLXPr1ALv,spotify:track:3cCLvbMCHMgX7DLXPr1ALv,https://api.spotify.com/v1/tracks/3cCLvbMCHMgX7DLXPr1ALv,https://api.spotify.com/v1/audio-analysis/3cCLvbMCHMgX7DLXPr1ALv,184939,4
25,5,Blurred (Bonobo Remix),Kiasmos,0.69,0.63,1,-13.105,0,0.0417,0.0563,0.866,0.111,0.293,124.983,audio_features,3boO8V8sT6jSktZpRHnsdb,spotify:track:3boO8V8sT6jSktZpRHnsdb,https://api.spotify.com/v1/tracks/3boO8V8sT6jSktZpRHnsdb,https://api.spotify.com/v1/audio-analysis/3boO8V8sT6jSktZpRHnsdb,361160,4
25,6,Marion,Beacon,0.375,0.626,4,-6.475,1,0.0331,0.743,0.154,0.108,0.0657,79.966,audio_features,2r7LlhvnsKN6W1LGdNtZbt,spotify:track:2r7LlhvnsKN6W1LGdNtZbt,https://api.spotify.com/v1/tracks/2r7LlhvnsKN6W1LGdNtZbt,https://api.spotify.com/v1/audio-analysis/2r7LlhvnsKN6W1LGdNtZbt,270669,4
25,7,Magnum - Original Mix,Cubicolor,0.624,0.64,1,-11.273,1,0.0417,0.155,0.883,0.0653,0.394,117.989,audio_features,7dWFVAfqWrsbcdAftBP8eb,spotify:track:7dWFVAfqWrsbcdAftBP8eb,https://api.spotify.com/v1/tracks/7dWFVAfqWrsbcdAftBP8eb,https://api.spotify.com/v1/audio-analysis/7dWFVAfqWrsbcdAftBP8eb,526071,4
25,8,Devoted To U,Folamour,0.865,0.686,7,-9.066,0,0.0793,0.0369,0.24,0.0813,0.341,120.508,audio_features,6ERdPHlTmbSsNvSn7XlkzK,spotify:track:6ERdPHlTmbSsNvSn7XlkzK,https://api.spotify.com/v1/tracks/6ERdPHlTmbSsNvSn7XlkzK,https://api.spotify.com/v1/audio-analysis/6ERdPHlTmbSsNvSn7XlkzK,609131,4
25,9,Apolune,Jesper Ryom,0.717,0.726,0,-8.611,1,0.0927,0.00795,0.863,0.0849,0.538,123.01,audio_features,315sgToRVTKGpOVNf8Ak5Q,spotify:track:315sgToRVTKGpOVNf8Ak5Q,https://api.spotify.com/v1/tracks/315sgToRVTKGpOVNf8Ak5Q,https://api.spotify.com/v1/audio-analysis/315sgToRVTKGpOVNf8Ak5Q,402392,4
25,10,Always Like This - Andhim Remix,HVOB,0.793,0.48,1,-12.183,0,0.0829,0.0295,0.138,0.469,0.248,122.03,audio_features,7qfLlPC8tlohz2QYwGqkJW,spotify:track:7qfLlPC8tlohz2QYwGqkJW,https://api.spotify.com/v1/tracks/7qfLlPC8tlohz2QYwGqkJW,https://api.spotify.com/v1/audio-analysis/7qfLlPC8tlohz2QYwGqkJW,359016,4
25,11,Hold Me Down (LCAW remix),Mansionair,0.79,0.653,4,-9.107,0,0.0366,0.392,0.456,0.0878,0.393,119.999,audio_features,0dm81OHySodgsMsRpeGqWx,spotify:track:0dm81OHySodgsMsRpeGqWx,https://api.spotify.com/v1/tracks/0dm81OHySodgsMsRpeGqWx,https://api.spotify.com/v1/audio-analysis/0dm81OHySodgsMsRpeGqWx,376929,4
25,12,Deliverance (Fort Romeau Remix),RY X,0.703,0.535,6,-7.111,0,0.0342,0.000375,0.542,0.0635,0.504,114.994,audio_features,1GtIVziLyuTpJE3xDXXQ58,spotify:track:1GtIVziLyuTpJE3xDXXQ58,https://api.spotify.com/v1/tracks/1GtIVziLyuTpJE3xDXXQ58,https://api.spotify.com/v1/audio-analysis/1GtIVziLyuTpJE3xDXXQ58,402042,4
25,13,Cily,Rodriguez Jr.,0.799,0.415,2,-12.693,1,0.0544,0.000137,0.894,0.0985,0.638,123.016,audio_features,2sdelqUsVTaiDvrRDWlak2,spotify:track:2sdelqUsVTaiDvrRDWlak2,https://api.spotify.com/v1/tracks/2sdelqUsVTaiDvrRDWlak2,https://api.spotify.com/v1/audio-analysis/2sdelqUsVTaiDvrRDWlak2,440345,4
25,14,Intergalactic Plastic - Kidnap Remix Edit,Luttrell,0.63,0.745,11,-7.476,0,0.0342,0.015,0.915,0.0585,0.355,123.005,audio_features,3pcsXN9SiPwM6zEJ5Pmyzw,spotify:track:3pcsXN9SiPwM6zEJ5Pmyzw,https://api.spotify.com/v1/tracks/3pcsXN9SiPwM6zEJ5Pmyzw,https://api.spotify.com/v1/audio-analysis/3pcsXN9SiPwM6zEJ5Pmyzw,259512,4
25,15,Faxing Berlin,deadmau5,0.8,0.601,2,-8.719,0,0.0711,0.0148,0.859,0.118,0.598,127.997,audio_features,50vhelXL6mT8d0ZJNmjsaa,spotify:track:50vhelXL6mT8d0ZJNmjsaa,https://api.spotify.com/v1/tracks/50vhelXL6mT8d0ZJNmjsaa,https://api.spotify.com/v1/audio-analysis/50vhelXL6mT8d0ZJNmjsaa,527000,4
24,1,Time,Hans Zimmer,0.221,0.0879,7,-16.996,1,0.0381,0.155,0.698,0.0869,0.0401,126.622,audio_features,6ZFbXIJkuI1dVNWvzJzown,spotify:track:6ZFbXIJkuI1dVNWvzJzown,https://api.spotify.com/v1/tracks/6ZFbXIJkuI1dVNWvzJzown,https://api.spotify.com/v1/audio-analysis/6ZFbXIJkuI1dVNWvzJzown,275547,4
24,2,Envelopes (Chapter VI),Leon Vynehall,0.16,0.335,8,-12.056,1,0.05,0.596,0.774,0.325,0.067,73.728,audio_features,35l3VyKSBnBd538UbkEL0C,spotify:track:35l3VyKSBnBd538UbkEL0C,https://api.spotify.com/v1/tracks/35l3VyKSBnBd538UbkEL0C,https://api.spotify.com/v1/audio-analysis/35l3VyKSBnBd538UbkEL0C,329293,4
24,3,Ocean City,Pacific Coliseum,0.674,0.561,7,-11.306,1,0.0372,0.374,0.845,0.0874,0.837,128.027,audio_features,7mPYHAbFTmINvKOvTLknvY,spotify:track:7mPYHAbFTmINvKOvTLknvY,https://api.spotify.com/v1/tracks/7mPYHAbFTmINvKOvTLknvY,https://api.spotify.com/v1/audio-analysis/7mPYHAbFTmINvKOvTLknvY,368977,4
24,4,Dreamcatcher,Vanilla,0.518,0.542,0,-7.496,1,0.0514,0.726,0.0518,0.334,0.0988,91.047,audio_features,4y5fj1zKH6zZctj3kzwEmq,spotify:track:4y5fj1zKH6zZctj3kzwEmq,https://api.spotify.com/v1/tracks/4y5fj1zKH6zZctj3kzwEmq,https://api.spotify.com/v1/audio-analysis/4y5fj1zKH6zZctj3kzwEmq,253104,4
24,5,Blind - Compuphonic Remix,boerd,0.643,0.632,5,-11.195,0,0.0335,0.0288,0.926,0.133,0.255,118.002,audio_features,72Eg1eg4t8tSXt0AYcK5pC,spotify:track:72Eg1eg4t8tSXt0AYcK5pC,https://api.spotify.com/v1/tracks/72Eg1eg4t8tSXt0AYcK5pC,https://api.spotify.com/v1/audio-analysis/72Eg1eg4t8tSXt0AYcK5pC,225685,4
24,6,Blue,Lycoriscoris,0.701,0.389,0,-13.299,1,0.049,0.358,0.873,0.11,0.259,119.997,audio_features,3b7KlQKpXmltH49s5ot6Og,spotify:track:3b7KlQKpXmltH49s5ot6Og,https://api.spotify.com/v1/tracks/3b7KlQKpXmltH49s5ot6Og,https://api.spotify.com/v1/audio-analysis/3b7KlQKpXmltH49s5ot6Og,302278,4
24,7,Company (Kiasmos Remix),Josin,0.739,0.522,9,-12.527,0,0.0681,0.0996,0.87,0.108,0.325,120.019,audio_features,1nPGc0NqIvXDJ93Cy7EGrz,spotify:track:1nPGc0NqIvXDJ93Cy7EGrz,https://api.spotify.com/v1/tracks/1nPGc0NqIvXDJ93Cy7EGrz,https://api.spotify.com/v1/audio-analysis/1nPGc0NqIvXDJ93Cy7EGrz,365280,4
24,8,Wildfire,Jordan Rakei,0.745,0.747,2,-10.008,1,0.0517,0.153,0.0495,0.143,0.759,98.003,audio_features,7MGFg1PXrjP9BW6RYOHBau,spotify:track:7MGFg1PXrjP9BW6RYOHBau,https://api.spotify.com/v1/tracks/7MGFg1PXrjP9BW6RYOHBau,https://api.spotify.com/v1/audio-analysis/7MGFg1PXrjP9BW6RYOHBau,248876,3
24,9,Feel Good (feat. Khruangbin),Maribou State,0.566,0.757,4,-8.37,0,0.0355,0.328,0.84,0.396,0.403,102.016,audio_features,6XH2zDNsbwv8rJhJJjA4gk,spotify:track:6XH2zDNsbwv8rJhJJjA4gk,https://api.spotify.com/v1/tracks/6XH2zDNsbwv8rJhJJjA4gk,https://api.spotify.com/v1/audio-analysis/6XH2zDNsbwv8rJhJJjA4gk,267201,4
24,10,Family - Radio Edit,Tomas Barfod,0.599,0.811,3,-7.233,1,0.0414,0.00319,0.00345,0.365,0.17,94.984,audio_features,6DVQnAtgDmDhc0sl1FAJcp,spotify:track:6DVQnAtgDmDhc0sl1FAJcp,https://api.spotify.com/v1/tracks/6DVQnAtgDmDhc0sl1FAJcp,https://api.spotify.com/v1/audio-analysis/6DVQnAtgDmDhc0sl1FAJcp,229895,4
24,11,Turnmills - Edit,Maribou State,0.629,0.686,5,-8.826,0,0.035,0.366,0.878,0.232,0.535,115.02,audio_features,60st6t4q5jvd7nKBgoVlgm,spotify:track:60st6t4q5jvd7nKBgoVlgm,https://api.spotify.com/v1/tracks/60st6t4q5jvd7nKBgoVlgm,https://api.spotify.com/v1/audio-analysis/60st6t4q5jvd7nKBgoVlgm,201182,4
24,12,Opal - Four Tet Remix,Bicep,0.826,0.72,9,-9.582,0,0.119,0.103,0.773,0.11,0.287,127.011,audio_features,3VtTuQ6lypMoOBcm6VMzdh,spotify:track:3VtTuQ6lypMoOBcm6VMzdh,https://api.spotify.com/v1/tracks/3VtTuQ6lypMoOBcm6VMzdh,https://api.spotify.com/v1/audio-analysis/3VtTuQ6lypMoOBcm6VMzdh,494257,4
24,13,Roll Back,George FitzGerald,0.371,0.381,7,-11.14,1,0.0656,0.677,0.73,0.243,0.308,82.147,audio_features,0smkE9zt2Bg7fFk0HlzR4C,spotify:track:0smkE9zt2Bg7fFk0HlzR4C,https://api.spotify.com/v1/tracks/0smkE9zt2Bg7fFk0HlzR4C,https://api.spotify.com/v1/audio-analysis/0smkE9zt2Bg7fFk0HlzR4C,208931,4
